Ref,CensusYear,Category,Region,RegionName,Grade,GradeName,Age,Total,Male,Female
16623,2017,Vulnerable,23,Otjozondjupa,212,Grade 12,23,3,2,1
16624,2017,Vulnerable,23,Otjozondjupa,211,Grade 11,16,2,1,1
16625,2017,Vulnerable,23,Otjozondjupa,206,Grade  6,19,7,6,1
16626,2017,Vulnerable,23,Otjozondjupa,210,Grade 10,19,30,17,13
16627,2017,Vulnerable,23,Otjozondjupa,210,Grade 10,20,25,12,13
16628,2017,Vulnerable,23,Otjozondjupa,210,Grade 10,21,15,11,4
16629,2017,Vulnerable,23,Otjozondjupa,210,Grade 10,22,2,2,0
16630,2017,Vulnerable,23,Otjozondjupa,210,Grade 10,23,5,3,2
16631,2017,Vulnerable,23,Otjozondjupa,211,Grade 11,25,1,1,0
16632,2017,Vulnerable,23,Otjozondjupa,210,Grade 10,25,3,3,0
16633,2017,Vulnerable,23,Otjozondjupa,211,Grade 11,24,1,1,0
16634,2017,Vulnerable,23,Otjozondjupa,211,Grade 11,17,7,6,1
16635,2017,Vulnerable,23,Otjozondjupa,211,Grade 11,18,18,11,7
16636,2017,Vulnerable,23,Otjozondjupa,211,Grade 11,19,14,7,7
16637,2017,Vulnerable,23,Otjozondjupa,211,Grade 11,20,3,3,0
16638,2017,Vulnerable,23,Otjozondjupa,211,Grade 11,21,2,1,1
16639,2017,Vulnerable,23,Otjozondjupa,211,Grade 11,22,2,2,0
16640,2017,Vulnerable,23,Otjozondjupa,210,Grade 10,17,33,17,16
16641,2017,Vulnerable,23,Otjozondjupa,210,Grade 10,24,2,1,1
16642,2017,Vulnerable,23,Otjozondjupa,202,Grade  2,7,16,6,10
16643,2017,Vulnerable,23,Otjozondjupa,207,Grade  7,12,17,8,9
16644,2017,Vulnerable,23,Otjozondjupa,202,Grade  2,11,59,31,28
16645,2017,Vulnerable,23,Otjozondjupa,202,Grade  2,12,29,18,11
16646,2017,Vulnerable,23,Otjozondjupa,202,Grade  2,13,13,6,7
16647,2017,Vulnerable,23,Otjozondjupa,202,Grade  2,14,12,5,7
16648,2017,Vulnerable,23,Otjozondjupa,202,Grade  2,15,3,1,2
16649,2017,Vulnerable,23,Otjozondjupa,201,Grade  1,9,134,73,61
16650,2017,Vulnerable,23,Otjozondjupa,202,Grade  2,6,2,2,0
16651,2017,Vulnerable,23,Otjozondjupa,201,Grade  1,8,370,204,166
16652,2017,Vulnerable,23,Otjozondjupa,202,Grade  2,8,539,265,274
16653,2017,Vulnerable,23,Otjozondjupa,202,Grade  2,9,327,174,153
16654,2017,Vulnerable,23,Otjozondjupa,203,Grade  3,10,338,195,143
16655,2017,Vulnerable,23,Otjozondjupa,203,Grade  3,11,128,80,48
16656,2017,Vulnerable,23,Otjozondjupa,203,Grade  3,12,84,54,30
16657,2017,Vulnerable,23,Otjozondjupa,203,Grade  3,13,33,15,18
16658,2017,Vulnerable,23,Otjozondjupa,202,Grade  2,16,1,0,1
16659,2017,Vulnerable,23,Otjozondjupa,201,Grade  1,14,4,3,1
16660,2017,Vulnerable,23,Otjozondjupa,100,Pre-Primary,5,67,28,39
16661,2017,Vulnerable,23,Otjozondjupa,100,Pre-Primary,6,507,219,288
16662,2017,Vulnerable,23,Otjozondjupa,100,Pre-Primary,7,17,9,8
16663,2017,Vulnerable,23,Otjozondjupa,100,Pre-Primary,8,5,2,3
16664,2017,Vulnerable,23,Otjozondjupa,201,Grade  1,10,64,36,28
16665,2017,Vulnerable,23,Otjozondjupa,201,Grade  1,11,33,24,9
16666,2017,Vulnerable,23,Otjozondjupa,202,Grade  2,10,141,75,66
16667,2017,Vulnerable,23,Otjozondjupa,201,Grade  1,13,13,9,4
16668,2017,Vulnerable,23,Otjozondjupa,203,Grade  3,16,8,4,4
16669,2017,Vulnerable,23,Otjozondjupa,201,Grade  1,15,5,1,4
16670,2017,Vulnerable,23,Otjozondjupa,201,Grade  1,16,3,1,2
16671,2017,Vulnerable,23,Otjozondjupa,201,Grade  1,17,2,2,0
16672,2017,Vulnerable,23,Otjozondjupa,201,Grade  1,5,5,2,3
16673,2017,Vulnerable,23,Otjozondjupa,201,Grade  1,6,93,38,55
16674,2017,Vulnerable,23,Otjozondjupa,201,Grade  1,7,705,355,350
16675,2017,Vulnerable,23,Otjozondjupa,201,Grade  1,12,20,9,11
16676,2017,Vulnerable,23,Otjozondjupa,206,Grade  6,12,95,47,48
16677,2017,Vulnerable,23,Otjozondjupa,205,Grade  5,14,69,39,30
16678,2017,Vulnerable,23,Otjozondjupa,205,Grade  5,15,29,19,10
16679,2017,Vulnerable,23,Otjozondjupa,205,Grade  5,16,15,12,3
16680,2017,Vulnerable,23,Otjozondjupa,205,Grade  5,17,10,8,2
16681,2017,Vulnerable,23,Otjozondjupa,205,Grade  5,18,7,5,2
16682,2017,Vulnerable,23,Otjozondjupa,205,Grade  5,19,4,4,0
16683,2017,Vulnerable,23,Otjozondjupa,203,Grade  3,14,24,15,9
16684,2017,Vulnerable,23,Otjozondjupa,206,Grade  6,11,10,5,5
16685,2017,Vulnerable,23,Otjozondjupa,205,Grade  5,11,143,70,73
16686,2017,Vulnerable,23,Otjozondjupa,206,Grade  6,13,148,89,59
16687,2017,Vulnerable,23,Otjozondjupa,206,Grade  6,14,152,80,72
16688,2017,Vulnerable,23,Otjozondjupa,206,Grade  6,15,61,33,28
16689,2017,Vulnerable,23,Otjozondjupa,206,Grade  6,16,27,10,17
16690,2017,Vulnerable,23,Otjozondjupa,206,Grade  6,17,15,10,5
16691,2017,Vulnerable,23,Otjozondjupa,206,Grade  6,18,11,7,4
16692,2017,Vulnerable,23,Otjozondjupa,205,Grade  5,9,1,1,0
16693,2017,Vulnerable,23,Otjozondjupa,204,Grade  4,13,83,55,28
16694,2017,Vulnerable,23,Otjozondjupa,401,Special Education Class,9,9,6,3
16695,2017,Vulnerable,23,Otjozondjupa,203,Grade  3,17,3,2,1
16696,2017,Vulnerable,23,Otjozondjupa,203,Grade  3,18,1,1,0
16697,2017,Vulnerable,23,Otjozondjupa,203,Grade  3,8,37,22,15
16698,2017,Vulnerable,23,Otjozondjupa,203,Grade  3,9,330,156,174
16699,2017,Vulnerable,23,Otjozondjupa,204,Grade  4,10,237,105,132
16700,2017,Vulnerable,23,Otjozondjupa,205,Grade  5,13,181,106,75
16701,2017,Vulnerable,23,Otjozondjupa,204,Grade  4,12,223,121,102
16702,2017,Vulnerable,23,Otjozondjupa,205,Grade  5,12,189,101,88
16703,2017,Vulnerable,23,Otjozondjupa,204,Grade  4,14,56,29,27
16704,2017,Vulnerable,23,Otjozondjupa,204,Grade  4,15,18,8,10
16705,2017,Vulnerable,23,Otjozondjupa,204,Grade  4,16,7,3,4
16706,2017,Vulnerable,23,Otjozondjupa,204,Grade  4,17,9,5,4
16707,2017,Vulnerable,23,Otjozondjupa,204,Grade  4,9,30,14,16
16708,2017,Vulnerable,23,Otjozondjupa,205,Grade  5,10,11,7,4
16709,2017,Vulnerable,23,Otjozondjupa,203,Grade  3,15,11,2,9
16710,2017,Vulnerable,23,Otjozondjupa,204,Grade  4,11,290,152,138
16711,2016,Vulnerable,23,Otjozondjupa,204,Grade  4,16,9,4,5
16712,2016,Vulnerable,23,Otjozondjupa,206,Grade  6,18,1,1,0
16713,2016,Vulnerable,23,Otjozondjupa,205,Grade  5,11,177,84,93
16714,2016,Vulnerable,23,Otjozondjupa,205,Grade  5,10,29,13,16
16715,2016,Vulnerable,23,Otjozondjupa,204,Grade  4,9,25,15,10
16716,2016,Vulnerable,23,Otjozondjupa,204,Grade  4,8,1,1,0
16717,2016,Vulnerable,23,Otjozondjupa,204,Grade  4,19,1,1,0
16718,2016,Vulnerable,23,Otjozondjupa,205,Grade  5,13,215,128,87
16719,2016,Vulnerable,23,Otjozondjupa,204,Grade  4,17,12,10,2
16720,2016,Vulnerable,23,Otjozondjupa,205,Grade  5,14,74,40,34
16721,2016,Vulnerable,23,Otjozondjupa,204,Grade  4,15,20,15,5
16722,2016,Vulnerable,23,Otjozondjupa,204,Grade  4,14,32,15,17
16723,2016,Vulnerable,23,Otjozondjupa,204,Grade  4,13,73,36,37
16724,2016,Vulnerable,23,Otjozondjupa,204,Grade  4,12,124,71,53
16725,2016,Vulnerable,23,Otjozondjupa,204,Grade  4,11,246,126,120
16726,2016,Vulnerable,23,Otjozondjupa,204,Grade  4,10,222,88,134
16727,2016,Vulnerable,23,Otjozondjupa,204,Grade  4,18,3,3,0
16728,2016,Vulnerable,23,Otjozondjupa,205,Grade  5,24,1,1,0
16729,2017,Vulnerable,23,Otjozondjupa,401,Special Education Class,7,6,3,3
16730,2016,Vulnerable,23,Otjozondjupa,206,Grade  6,16,31,28,3
16731,2016,Vulnerable,23,Otjozondjupa,206,Grade  6,15,59,28,31
16732,2016,Vulnerable,23,Otjozondjupa,206,Grade  6,14,109,60,49
16733,2016,Vulnerable,23,Otjozondjupa,206,Grade  6,13,214,102,112
16734,2016,Vulnerable,23,Otjozondjupa,206,Grade  6,12,131,51,80
16735,2016,Vulnerable,23,Otjozondjupa,205,Grade  5,12,247,125,122
16736,2016,Vulnerable,23,Otjozondjupa,205,Grade  5,9,1,1,0
16737,2016,Vulnerable,23,Otjozondjupa,203,Grade  3,17,3,0,3
16738,2016,Vulnerable,23,Otjozondjupa,205,Grade  5,20,2,2,0
16739,2016,Vulnerable,23,Otjozondjupa,205,Grade  5,19,2,1,1
16740,2016,Vulnerable,23,Otjozondjupa,205,Grade  5,18,3,2,1
16741,2016,Vulnerable,23,Otjozondjupa,205,Grade  5,17,11,7,4
16742,2016,Vulnerable,23,Otjozondjupa,205,Grade  5,16,21,12,9
16743,2016,Vulnerable,23,Otjozondjupa,205,Grade  5,15,33,17,16
16744,2016,Vulnerable,23,Otjozondjupa,206,Grade  6,11,11,6,5
16745,2016,Vulnerable,23,Otjozondjupa,201,Grade  1,11,26,16,10
16746,2016,Vulnerable,23,Otjozondjupa,201,Grade  1,9,104,63,41
16747,2016,Vulnerable,23,Otjozondjupa,201,Grade  1,8,379,187,192
16748,2016,Vulnerable,23,Otjozondjupa,201,Grade  1,7,695,386,309
16749,2016,Vulnerable,23,Otjozondjupa,201,Grade  1,6,82,37,45
16750,2016,Vulnerable,23,Otjozondjupa,201,Grade  1,15,4,1,3
16751,2016,Vulnerable,23,Otjozondjupa,201,Grade  1,14,6,4,2
16752,2016,Vulnerable,23,Otjozondjupa,203,Grade  3,9,263,126,137
16753,2016,Vulnerable,23,Otjozondjupa,201,Grade  1,12,17,5,12
16754,2016,Vulnerable,23,Otjozondjupa,202,Grade  2,12,33,16,17
16755,2016,Vulnerable,23,Otjozondjupa,201,Grade  1,10,45,24,21
16756,2016,Vulnerable,23,Otjozondjupa,100,Pre-Primary,9,1,1,0
16757,2016,Vulnerable,23,Otjozondjupa,100,Pre-Primary,8,1,1,0
16758,2016,Vulnerable,23,Otjozondjupa,100,Pre-Primary,7,19,12,7
16759,2016,Vulnerable,23,Otjozondjupa,100,Pre-Primary,6,341,157,184
16760,2016,Vulnerable,23,Otjozondjupa,100,Pre-Primary,5,74,40,34
16761,2016,Vulnerable,23,Otjozondjupa,201,Grade  1,13,7,1,6
16762,2016,Vulnerable,23,Otjozondjupa,202,Grade  2,9,349,190,159
16763,2016,Vulnerable,23,Otjozondjupa,206,Grade  6,19,5,2,3
16764,2016,Vulnerable,23,Otjozondjupa,203,Grade  3,16,9,4,5
16765,2016,Vulnerable,23,Otjozondjupa,203,Grade  3,15,13,9,4
16766,2016,Vulnerable,23,Otjozondjupa,203,Grade  3,14,17,11,6
16767,2016,Vulnerable,23,Otjozondjupa,203,Grade  3,13,32,15,17
16768,2016,Vulnerable,23,Otjozondjupa,203,Grade  3,12,75,44,31
16769,2016,Vulnerable,23,Otjozondjupa,202,Grade  2,10,137,70,67
16770,2016,Vulnerable,23,Otjozondjupa,203,Grade  3,10,257,142,115
16771,2016,Vulnerable,23,Otjozondjupa,202,Grade  2,11,73,41,32
16772,2016,Vulnerable,23,Otjozondjupa,202,Grade  2,8,525,271,254
16773,2016,Vulnerable,23,Otjozondjupa,202,Grade  2,7,37,16,21
16774,2016,Vulnerable,23,Otjozondjupa,202,Grade  2,16,3,3,0
16775,2016,Vulnerable,23,Otjozondjupa,202,Grade  2,15,8,6,2
16776,2016,Vulnerable,23,Otjozondjupa,202,Grade  2,14,14,5,9
16777,2016,Vulnerable,23,Otjozondjupa,202,Grade  2,13,21,14,7
16778,2016,Vulnerable,23,Otjozondjupa,203,Grade  3,8,52,27,25
16779,2016,Vulnerable,23,Otjozondjupa,203,Grade  3,11,142,80,62
16780,2016,Vulnerable,23,Otjozondjupa,210,Grade 10,25,1,1,0
16781,2016,Vulnerable,23,Otjozondjupa,210,Grade 10,15,13,6,7
16782,2016,Vulnerable,23,Otjozondjupa,211,Grade 11,22,1,1,0
16783,2016,Vulnerable,23,Otjozondjupa,211,Grade 11,21,3,2,1
16784,2016,Vulnerable,23,Otjozondjupa,211,Grade 11,20,6,4,2
16785,2016,Vulnerable,23,Otjozondjupa,211,Grade 11,19,15,5,10
16786,2016,Vulnerable,23,Otjozondjupa,211,Grade 11,18,14,5,9
16787,2016,Vulnerable,23,Otjozondjupa,212,Grade 12,17,3,2,1
16788,2016,Vulnerable,23,Otjozondjupa,211,Grade 11,16,2,1,1
16789,2016,Vulnerable,23,Otjozondjupa,212,Grade 12,18,6,4,2
16790,2016,Vulnerable,23,Otjozondjupa,210,Grade 10,24,1,1,0
16791,2016,Vulnerable,23,Otjozondjupa,210,Grade 10,21,8,5,3
16792,2016,Vulnerable,23,Otjozondjupa,210,Grade 10,19,15,6,9
16793,2016,Vulnerable,23,Otjozondjupa,210,Grade 10,18,27,11,16
16794,2016,Vulnerable,23,Otjozondjupa,210,Grade 10,17,26,11,15
16795,2016,Vulnerable,23,Otjozondjupa,206,Grade  6,17,10,8,2
16796,2016,Vulnerable,23,Otjozondjupa,211,Grade 11,17,31,19,12
16797,2016,Vulnerable,23,Otjozondjupa,401,Special Education Class,12,6,3,3
16798,2014,Vulnerable,23,Otjozondjupa,210,Grade 10,11,1,0,1
16799,2016,Vulnerable,23,Otjozondjupa,401,Special Education Class,9,13,7,6
16800,2016,Vulnerable,23,Otjozondjupa,401,Special Education Class,8,6,4,2
16801,2016,Vulnerable,23,Otjozondjupa,401,Special Education Class,7,9,2,7
16802,2016,Vulnerable,23,Otjozondjupa,401,Special Education Class,18,1,0,1
16803,2016,Vulnerable,23,Otjozondjupa,401,Special Education Class,15,1,1,0
16804,2016,Vulnerable,23,Otjozondjupa,211,Grade 11,23,1,1,0
16805,2016,Vulnerable,23,Otjozondjupa,401,Special Education Class,13,6,4,2
16806,2016,Vulnerable,23,Otjozondjupa,210,Grade 10,14,1,1,0
16807,2016,Vulnerable,23,Otjozondjupa,401,Special Education Class,11,12,8,4
16808,2016,Vulnerable,23,Otjozondjupa,401,Special Education Class,10,13,11,2
16809,2016,Vulnerable,23,Otjozondjupa,212,Grade 12,23,1,1,0
16810,2016,Vulnerable,23,Otjozondjupa,212,Grade 12,21,2,1,1
16811,2016,Vulnerable,23,Otjozondjupa,212,Grade 12,20,4,2,2
16812,2016,Vulnerable,23,Otjozondjupa,212,Grade 12,19,4,1,3
16813,2016,Vulnerable,23,Otjozondjupa,401,Special Education Class,14,3,1,2
16814,2016,Vulnerable,23,Otjozondjupa,207,Grade  7,17,38,24,14
16815,2016,Vulnerable,23,Otjozondjupa,210,Grade 10,16,34,17,17
16816,2016,Vulnerable,23,Otjozondjupa,208,Grade  8,15,74,33,41
16817,2016,Vulnerable,23,Otjozondjupa,208,Grade  8,14,65,31,34
16818,2016,Vulnerable,23,Otjozondjupa,208,Grade  8,13,12,5,7
16819,2016,Vulnerable,23,Otjozondjupa,208,Grade  8,12,2,0,2
16820,2016,Vulnerable,23,Otjozondjupa,207,Grade  7,21,1,0,1
16821,2016,Vulnerable,23,Otjozondjupa,208,Grade  8,17,76,46,30
16822,2016,Vulnerable,23,Otjozondjupa,207,Grade  7,18,6,6,0
16823,2016,Vulnerable,23,Otjozondjupa,208,Grade  8,18,46,31,15
16824,2016,Vulnerable,23,Otjozondjupa,207,Grade  7,16,55,30,25
16825,2016,Vulnerable,23,Otjozondjupa,207,Grade  7,15,110,70,40
16826,2016,Vulnerable,23,Otjozondjupa,207,Grade  7,14,119,56,63
16827,2016,Vulnerable,23,Otjozondjupa,207,Grade  7,13,83,31,52
16828,2016,Vulnerable,23,Otjozondjupa,207,Grade  7,12,23,9,14
16829,2016,Vulnerable,23,Otjozondjupa,206,Grade  6,20,1,1,0
16830,2016,Vulnerable,23,Otjozondjupa,207,Grade  7,19,1,1,0
16831,2016,Vulnerable,23,Otjozondjupa,209,Grade  9,15,46,23,23
16832,2016,Vulnerable,23,Otjozondjupa,209,Grade  9,24,2,1,1
16833,2016,Vulnerable,23,Otjozondjupa,209,Grade  9,23,1,1,0
16834,2016,Vulnerable,23,Otjozondjupa,209,Grade  9,22,2,1,1
16835,2016,Vulnerable,23,Otjozondjupa,209,Grade  9,20,11,9,2
16836,2016,Vulnerable,23,Otjozondjupa,209,Grade  9,19,26,12,14
16837,2016,Vulnerable,23,Otjozondjupa,209,Grade  9,18,31,19,12
16838,2016,Vulnerable,23,Otjozondjupa,208,Grade  8,16,116,51,65
16839,2016,Vulnerable,23,Otjozondjupa,209,Grade  9,16,46,19,27
16840,2016,Vulnerable,23,Otjozondjupa,100,Pre-Primary,11,2,1,1
16841,2016,Vulnerable,23,Otjozondjupa,209,Grade  9,14,6,0,6
16842,2016,Vulnerable,23,Otjozondjupa,208,Grade  8,25,1,0,1
16843,2016,Vulnerable,23,Otjozondjupa,208,Grade  8,24,3,3,0
16844,2016,Vulnerable,23,Otjozondjupa,208,Grade  8,23,1,1,0
16845,2016,Vulnerable,23,Otjozondjupa,208,Grade  8,21,4,1,3
16846,2016,Vulnerable,23,Otjozondjupa,208,Grade  8,20,9,3,6
16847,2016,Vulnerable,23,Otjozondjupa,208,Grade  8,19,10,6,4
16848,2016,Vulnerable,23,Otjozondjupa,209,Grade  9,17,36,13,23
16849,2016,Vulnerable,24,Zambezi,210,Grade 10,21,24,9,15
16850,2017,Vulnerable,24,Zambezi,204,Grade  4,11,239,116,123
16851,2017,Vulnerable,24,Zambezi,206,Grade  6,18,8,5,3
16852,2017,Vulnerable,24,Zambezi,204,Grade  4,8,2,2,0
16853,2017,Vulnerable,24,Zambezi,204,Grade  4,17,10,4,6
16854,2017,Vulnerable,24,Zambezi,204,Grade  4,16,8,5,3
16855,2017,Vulnerable,24,Zambezi,204,Grade  4,15,15,11,4
16856,2017,Vulnerable,24,Zambezi,204,Grade  4,14,35,26,9
16857,2017,Vulnerable,24,Zambezi,205,Grade  5,10,77,34,43
16858,2017,Vulnerable,24,Zambezi,204,Grade  4,12,176,90,86
16859,2017,Vulnerable,24,Zambezi,205,Grade  5,11,236,106,130
16860,2017,Vulnerable,24,Zambezi,204,Grade  4,10,312,130,182
16861,2017,Vulnerable,24,Zambezi,203,Grade  3,9,432,213,219
16862,2017,Vulnerable,24,Zambezi,203,Grade  3,8,123,53,70
16863,2017,Vulnerable,24,Zambezi,203,Grade  3,7,9,6,3
16864,2017,Vulnerable,24,Zambezi,203,Grade  3,6,2,2,0
16865,2017,Vulnerable,24,Zambezi,203,Grade  3,17,2,1,1
16866,2017,Vulnerable,24,Zambezi,203,Grade  3,16,2,1,1
16867,2017,Vulnerable,24,Zambezi,204,Grade  4,13,85,41,44
16868,2017,Vulnerable,24,Zambezi,205,Grade  5,9,2,2,0
16869,2016,Vulnerable,24,Zambezi,212,Grade 12,19,22,14,8
16870,2017,Vulnerable,24,Zambezi,206,Grade  6,16,45,29,16
16871,2017,Vulnerable,24,Zambezi,206,Grade  6,15,65,36,29
16872,2017,Vulnerable,24,Zambezi,206,Grade  6,14,112,63,49
16873,2017,Vulnerable,24,Zambezi,206,Grade  6,13,204,89,115
16874,2017,Vulnerable,24,Zambezi,206,Grade  6,12,195,68,127
16875,2017,Vulnerable,24,Zambezi,204,Grade  4,9,78,36,42
16876,2017,Vulnerable,24,Zambezi,206,Grade  6,10,4,0,4
16877,2017,Vulnerable,24,Zambezi,203,Grade  3,13,41,32,9
16878,2017,Vulnerable,24,Zambezi,205,Grade  5,19,2,2,0
16879,2017,Vulnerable,24,Zambezi,205,Grade  5,17,10,8,2
16880,2017,Vulnerable,24,Zambezi,205,Grade  5,16,21,17,4
16881,2017,Vulnerable,24,Zambezi,205,Grade  5,15,52,39,13
16882,2017,Vulnerable,24,Zambezi,205,Grade  5,14,70,42,28
16883,2017,Vulnerable,24,Zambezi,205,Grade  5,13,186,97,89
16884,2017,Vulnerable,24,Zambezi,205,Grade  5,12,246,119,127
16885,2017,Vulnerable,24,Zambezi,206,Grade  6,11,48,15,33
16886,2017,Vulnerable,24,Zambezi,100,Pre-Primary,5,212,109,103
16887,2017,Vulnerable,24,Zambezi,201,Grade  1,14,2,1,1
16888,2017,Vulnerable,24,Zambezi,201,Grade  1,13,3,3,0
16889,2017,Vulnerable,24,Zambezi,201,Grade  1,12,8,6,2
16890,2017,Vulnerable,24,Zambezi,201,Grade  1,11,9,6,3
16891,2017,Vulnerable,24,Zambezi,201,Grade  1,10,19,8,11
16892,2017,Vulnerable,24,Zambezi,100,Pre-Primary,8,7,5,2
16893,2017,Vulnerable,24,Zambezi,203,Grade  3,15,3,3,0
16894,2017,Vulnerable,24,Zambezi,100,Pre-Primary,6,745,367,378
16895,2017,Vulnerable,24,Zambezi,201,Grade  1,7,947,488,459
16896,2016,Vulnerable,24,Zambezi,401,Special Education Class,8,2,0,2
16897,2016,Vulnerable,24,Zambezi,212,Grade 12,25,1,0,1
16898,2016,Vulnerable,24,Zambezi,212,Grade 12,24,2,2,0
16899,2016,Vulnerable,24,Zambezi,212,Grade 12,23,7,3,4
16900,2016,Vulnerable,24,Zambezi,212,Grade 12,22,9,4,5
16901,2016,Vulnerable,24,Zambezi,212,Grade 12,21,24,13,11
16902,2016,Vulnerable,24,Zambezi,210,Grade 10,19,50,21,29
16903,2017,Vulnerable,24,Zambezi,100,Pre-Primary,7,43,28,15
16904,2017,Vulnerable,24,Zambezi,202,Grade  2,14,3,1,2
16905,2017,Vulnerable,24,Zambezi,206,Grade  6,19,6,5,1
16906,2017,Vulnerable,24,Zambezi,203,Grade  3,12,50,34,16
16907,2017,Vulnerable,24,Zambezi,203,Grade  3,11,102,58,44
16908,2017,Vulnerable,24,Zambezi,203,Grade  3,10,270,160,110
16909,2017,Vulnerable,24,Zambezi,202,Grade  2,9,304,181,123
16910,2017,Vulnerable,24,Zambezi,202,Grade  2,8,455,208,247
16911,2017,Vulnerable,24,Zambezi,202,Grade  2,7,95,54,41
16912,2017,Vulnerable,24,Zambezi,201,Grade  1,15,2,1,1
16913,2017,Vulnerable,24,Zambezi,202,Grade  2,15,2,2,0
16914,2017,Vulnerable,24,Zambezi,201,Grade  1,6,143,64,79
16915,2017,Vulnerable,24,Zambezi,202,Grade  2,13,7,3,4
16916,2017,Vulnerable,24,Zambezi,202,Grade  2,12,15,8,7
16917,2017,Vulnerable,24,Zambezi,202,Grade  2,11,51,28,23
16918,2017,Vulnerable,24,Zambezi,202,Grade  2,10,166,95,71
16919,2017,Vulnerable,24,Zambezi,201,Grade  1,9,83,52,31
16920,2017,Vulnerable,24,Zambezi,201,Grade  1,8,230,126,104
16921,2017,Vulnerable,24,Zambezi,203,Grade  3,14,10,6,4
16922,2017,Vulnerable,24,Zambezi,202,Grade  2,16,1,1,0
16923,2017,Vulnerable,24,Zambezi,210,Grade 10,22,23,9,14
16924,2017,Vulnerable,24,Zambezi,206,Grade  6,17,17,11,6
16925,2017,Vulnerable,24,Zambezi,211,Grade 11,19,14,6,8
16926,2017,Vulnerable,24,Zambezi,211,Grade 11,18,15,5,10
16927,2017,Vulnerable,24,Zambezi,211,Grade 11,17,24,14,10
16928,2017,Vulnerable,24,Zambezi,211,Grade 11,16,10,5,5
16929,2017,Vulnerable,24,Zambezi,210,Grade 10,25,2,1,1
16930,2017,Vulnerable,24,Zambezi,211,Grade 11,21,10,5,5
16931,2017,Vulnerable,24,Zambezi,210,Grade 10,23,5,1,4
16932,2017,Vulnerable,24,Zambezi,211,Grade 11,22,3,1,2
16933,2017,Vulnerable,24,Zambezi,210,Grade 10,21,25,10,15
16934,2017,Vulnerable,24,Zambezi,210,Grade 10,20,42,20,22
16935,2017,Vulnerable,24,Zambezi,210,Grade 10,19,43,27,16
16936,2017,Vulnerable,24,Zambezi,210,Grade 10,18,55,26,29
16937,2017,Vulnerable,24,Zambezi,210,Grade 10,17,70,24,46
16938,2017,Vulnerable,24,Zambezi,210,Grade 10,16,36,19,17
16939,2017,Vulnerable,24,Zambezi,210,Grade 10,15,9,4,5
16940,2017,Vulnerable,24,Zambezi,210,Grade 10,24,2,2,0
16941,2017,Vulnerable,24,Zambezi,212,Grade 12,21,14,5,9
16942,2017,Vulnerable,24,Zambezi,401,Special Education Class,19,1,1,0
16943,2017,Vulnerable,24,Zambezi,401,Special Education Class,16,1,0,1
16944,2017,Vulnerable,24,Zambezi,401,Special Education Class,14,1,1,0
16945,2017,Vulnerable,24,Zambezi,401,Special Education Class,12,5,4,1
16946,2017,Vulnerable,24,Zambezi,212,Grade 12,25,3,1,2
16947,2017,Vulnerable,24,Zambezi,212,Grade 12,24,6,2,4
16948,2017,Vulnerable,24,Zambezi,211,Grade 11,20,14,5,9
16949,2017,Vulnerable,24,Zambezi,212,Grade 12,22,8,4,4
16950,2017,Vulnerable,24,Zambezi,209,Grade  9,23,6,5,1
16951,2017,Vulnerable,24,Zambezi,212,Grade 12,20,15,6,9
16952,2017,Vulnerable,24,Zambezi,212,Grade 12,19,25,16,9
16953,2017,Vulnerable,24,Zambezi,212,Grade 12,18,20,9,11
16954,2017,Vulnerable,24,Zambezi,212,Grade 12,17,6,1,5
16955,2017,Vulnerable,24,Zambezi,212,Grade 12,16,1,0,1
16956,2017,Vulnerable,24,Zambezi,211,Grade 11,24,1,1,0
16957,2017,Vulnerable,24,Zambezi,211,Grade 11,23,2,1,1
16958,2017,Vulnerable,24,Zambezi,212,Grade 12,23,13,6,7
16959,2017,Vulnerable,24,Zambezi,207,Grade  7,16,73,48,25
16960,2017,Vulnerable,24,Zambezi,208,Grade  8,16,92,45,47
16961,2017,Vulnerable,24,Zambezi,208,Grade  8,15,122,59,63
16962,2017,Vulnerable,24,Zambezi,208,Grade  8,14,90,40,50
16963,2017,Vulnerable,24,Zambezi,208,Grade  8,13,11,4,7
16964,2017,Vulnerable,24,Zambezi,207,Grade  7,20,7,6,1
16965,2017,Vulnerable,24,Zambezi,207,Grade  7,19,7,6,1
16966,2017,Vulnerable,24,Zambezi,209,Grade  9,25,1,0,1
16967,2017,Vulnerable,24,Zambezi,207,Grade  7,17,45,35,10
16968,2017,Vulnerable,24,Zambezi,208,Grade  8,19,36,34,2
16969,2017,Vulnerable,24,Zambezi,207,Grade  7,15,128,67,61
16970,2017,Vulnerable,24,Zambezi,207,Grade  7,14,150,86,64
16971,2017,Vulnerable,24,Zambezi,207,Grade  7,13,139,42,97
16972,2017,Vulnerable,24,Zambezi,207,Grade  7,12,32,8,24
16973,2017,Vulnerable,24,Zambezi,207,Grade  7,11,1,0,1
16974,2017,Vulnerable,24,Zambezi,206,Grade  6,21,2,2,0
16975,2017,Vulnerable,24,Zambezi,206,Grade  6,20,1,0,1
16976,2017,Vulnerable,24,Zambezi,207,Grade  7,18,16,11,5
16977,2017,Vulnerable,24,Zambezi,209,Grade  9,14,14,5,9
16978,2016,Vulnerable,24,Zambezi,212,Grade 12,18,33,12,21
16979,2017,Vulnerable,24,Zambezi,209,Grade  9,22,13,7,6
