Contract,Client,DateOpen,Year,Month,Principal,IntratePr,IntPr,AdminFee,Stamps,Instalment,Total,DateFI,DateLI,Purpose,Period,CollectionMethod,LoanSizeCode,RepaymentCode,Paid,Balance,Status,Decision,Reason
9936,229,2024/09/18,2024,9,2400,0.28,672,0,18,3090.28,3090.28,2024/10/18,2024/10/18,Consumption,1,Cash Collection,B,A,3090.28,0,Paid,Approved,Qualified
9769,245,2024/09/26,2024,9,1400,0.28,392,0,12,1804.28,1804.28,2024/10/26,2024/10/26,Consumption,1,Cash Collection,B,A,1804.28,0,Paid,Approved,Qualified
9937,271,2024/09/26,2024,9,2400,0.28,672,0,18,3090.28,3090.28,2024/10/26,2024/10/26,Clothing,1,Cash Collection,B,A,3090.28,0,Paid,Approved,Qualified
10107,287,2024/09/26,2024,9,5400,0.28,1512,0,0,6912.28,6912.28,2024/10/26,2024/10/26,Clothing,1,Cash Collection,C,B,6912.28,0,Paid,Approved,Qualified
9865,435,2024/09/17,2024,9,1900,0.28,532,0,12,2444.28,2444.28,2024/10/17,2024/10/17,Consumption,1,Cash Collection,B,A,2444.28,0,Paid,Approved,Qualified
10105,464,2024/09/19,2024,9,5400,0.28,1512,0,0,6912.28,6912.28,2024/10/19,2024/10/19,Consumption,1,Cash Collection,C,B,6912.28,0,Paid,Approved,Qualified
9744,473,2024/09/19,2024,9,1200,0.28,336,0,6,1542.28,1542.28,2024/10/19,2024/10/19,Consumption,1,Cash Collection,B,A,1542.28,0,Paid,Approved,Qualified
9768,496,2024/09/25,2024,9,1400,0.28,392,0,12,1804.28,1804.28,2024/10/25,2024/10/25,Consumption,1,Cash Collection,B,A,1804.28,0,Paid,Approved,Qualified
10006,569,2024/09/17,2024,9,2900,0.28,812,0,18,3730.28,3730.28,2024/10/17,2024/10/17,Consumption,1,Cash Collection,B,A,3730.28,0,Paid,Approved,Qualified
9608,593,2024/09/13,2024,9,500,0.28,140,0,2,642.28,642.28,2024/10/13,2024/10/13,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9934,690,2024/09/17,2024,9,2400,0.28,672,0,18,3090.28,3090.28,2024/10/17,2024/10/17,Consumption,1,Cash Collection,B,A,3090.28,0,Paid,Approved,Qualified
10058,694,2024/09/26,2024,9,4400,0.28,1232,0,0,5632.28,5632.28,2024/10/26,2024/10/26,Consumption,1,Cash Collection,B,A,5632.28,0,Paid,Approved,Qualified
9771,700,2024/09/26,2024,9,1400,0.28,392,0,12,1804.28,1804.28,2024/10/26,2024/10/26,Consumption,1,Cash Collection,B,A,1804.28,0,Paid,Approved,Qualified
9609,722,2024/09/19,2024,9,500,0.28,140,0,2,642.28,642.28,2024/10/19,2024/10/19,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9866,757,2024/09/26,2024,9,1900,0.28,532,0,12,2444.28,2444.28,2024/10/26,2024/10/26,Consumption,1,Cash Collection,B,A,2444.28,0,Paid,Approved,Qualified
10007,759,2024/09/26,2024,9,2900,0.28,812,0,18,3730.28,3730.28,2024/10/26,2024/10/26,Clothing,1,Cash Collection,B,A,3730.28,0,Paid,Approved,Qualified
9583,793,2024/09/13,2024,9,500,0.28,140,0,6,646.28,646.28,2024/10/13,2024/10/13,Consumption,1,Cash Collection,A,A,646.28,0,Paid,Approved,Qualified
10087,799,2024/09/26,2024,9,4900,0.28,1372,0,0,6272.28,6272.28,2024/10/26,2024/10/26,Consumption,1,Cash Collection,B,A,6272.28,0,Paid,Approved,Qualified
9613,803,2024/09/26,2024,9,500,0.28,140,0,2,642.28,642.28,2024/10/26,2024/10/26,Clothing,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9659,804,2024/09/26,2024,9,700,0.28,196,0,6,902.28,902.28,2024/10/26,2024/10/26,Consumption,1,Cash Collection,A,A,902.28,0,Paid,Approved,Qualified
10037,808,2024/09/23,2024,9,3400,0.28,952,0,0,4352.28,4352.28,2024/10/23,2024/10/23,Consumption,1,Cash Collection,B,A,4352.28,0,Paid,Approved,Qualified
9770,812,2024/09/26,2024,9,1400,0.28,392,0,12,1804.28,1804.28,2024/10/26,2024/10/26,Consumption,1,Cash Collection,B,A,1804.28,0,Paid,Approved,Qualified
9773,819,2024/09/26,2024,9,1400,0.28,392,0,12,1804.28,1804.28,2024/10/26,2024/10/26,Clothing,1,Cash Collection,B,A,1804.28,0,Paid,Approved,Qualified
9696,826,2024/09/26,2024,9,800,0.28,224,0,6,1030.28,1030.28,2024/10/26,2024/10/26,Clothing,1,Cash Collection,A,A,1030.28,0,Paid,Approved,Qualified
9935,831,2024/09/18,2024,9,2400,0.28,672,0,18,3090.28,3090.28,2024/10/18,2024/10/18,Consumption,1,Cash Collection,B,A,3090.28,0,Paid,Approved,Qualified
9610,835,2024/09/24,2024,9,500,0.28,140,0,2,642.28,642.28,2024/10/24,2024/10/24,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
10106,837,2024/09/26,2024,9,5400,0.28,1512,0,0,6912.28,6912.28,2024/10/26,2024/10/26,Consumption,1,Cash Collection,C,B,6912.28,0,Paid,Approved,Qualified
9611,857,2024/09/26,2024,9,500,0.28,140,0,6,646.28,646.28,2024/10/26,2024/10/26,Consumption,1,Cash Collection,A,A,646.28,0,Paid,Approved,Qualified
9767,876,2024/09/23,2024,9,1400,0.28,392,0,12,1804.28,1804.28,2024/10/23,2024/10/23,Consumption,1,Cash Collection,B,A,1804.28,0,Paid,Approved,Qualified
9536,881,2024/09/04,2024,9,500,0.28,140,0,4,644.28,644.28,2024/10/04,2024/10/04,Consumption,1,Cash Collection,A,A,644.28,0,Paid,Approved,Qualified
9612,885,2024/09/26,2024,9,500,0.28,140,0,4,644.28,644.28,2024/10/26,2024/10/26,Clothing,1,Cash Collection,A,A,644.28,0,Paid,Approved,Qualified
9933,893,2024/09/16,2024,9,2400,0.28,672,0,18,3090.28,3090.28,2024/10/16,2024/10/16,Consumption,1,Cash Collection,B,A,3090.28,0,Paid,Approved,Qualified
9938,902,2024/09/25,2024,9,2600,0.28,728,0,18,3346.28,3346.28,2024/10/25,2024/10/25,Consumption,1,Cash Collection,B,A,3346.28,0,Paid,Approved,Qualified
9772,906,2024/09/26,2024,9,1400,0.28,392,0,12,1804.28,1804.28,2024/10/26,2024/10/26,Clothing,1,Cash Collection,B,A,1804.28,0,Paid,Approved,Qualified
9710,912,2024/09/25,2024,9,900,0.28,252,0,6,1158.28,1158.28,2024/10/25,2024/10/25,Consumption,1,Cash Collection,A,A,1158.28,0,Paid,Approved,Qualified
10010,41,2024/10/03,2024,10,3100,0.28,868,0,12,3980.28,3980.28,2024/11/02,2024/11/02,Clothing,1,Cash Collection,B,A,3980.28,0,Paid,Approved,Qualified
9644,94,2024/10/18,2024,10,600,0.28,168,0,2,770.28,770.28,2024/11/17,2024/11/17,Education,1,Cash Collection,A,A,770.28,0,Paid,Approved,Qualified
10109,114,2024/10/11,2024,10,5600,0.28,1568,0,0,7168.28,7168.28,2024/11/10,2024/11/10,Education,1,Cash Collection,C,B,7168.28,0,Paid,Approved,Qualified
10059,229,2024/10/21,2024,10,4600,0.28,1288,0,0,5888.28,5888.28,2024/11/20,2024/11/20,Consumption,1,Cash Collection,B,A,5888.28,0,Paid,Approved,Qualified
9587,245,2024/10/27,2024,10,500,0.28,140,0,0,640.28,640.28,2024/11/26,2024/11/26,Consumption,1,Cash Collection,A,A,640.28,0,Paid,Approved,Qualified
9642,271,2024/10/04,2024,10,600,0.28,168,0,18,786.28,786.28,2024/11/03,2024/11/03,Consumption,1,Cash Collection,A,A,786.28,0,Paid,Approved,Qualified
9944,287,2024/10/28,2024,10,2600,0.28,728,0,0,3328.28,3328.28,2024/11/27,2024/11/27,Consumption,1,Cash Collection,B,A,3328.28,0,Paid,Approved,Qualified
10011,323,2024/10/20,2024,10,3100,0.28,868,0,18,3986.28,3986.28,2024/11/19,2024/11/19,Clothing,1,Cash Collection,B,A,3986.28,0,Paid,Approved,Qualified
9783,483,2024/10/28,2024,10,1600,0.28,448,0,0,2048.28,2048.28,2024/11/27,2024/11/27,Consumption,1,Cash Collection,B,A,2048.28,0,Paid,Approved,Qualified
9779,496,2024/10/04,2024,10,1600,0.28,448,0,12,2060.28,2060.28,2024/11/03,2024/11/03,Consumption,1,Cash Collection,B,A,2060.28,0,Paid,Approved,Qualified
9660,563,2024/10/03,2024,10,700,0.28,196,0,6,902.28,902.28,2024/11/02,2024/11/02,Consumption,1,Cash Collection,A,A,902.28,0,Paid,Approved,Qualified
9586,569,2024/10/14,2024,10,500,0.28,140,0,2,642.28,642.28,2024/11/13,2024/11/13,Education,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9942,569,2024/10/20,2024,10,2600,0.28,728,0,18,3346.28,3346.28,2024/11/19,2024/11/19,Consumption,1,Cash Collection,B,A,3346.28,0,Paid,Approved,Qualified
9712,585,2024/10/03,2024,10,900,0.28,252,0,6,1158.28,1158.28,2024/11/02,2024/11/02,Consumption,1,Cash Collection,A,A,1158.28,0,Paid,Approved,Qualified
9643,593,2024/10/13,2024,10,600,0.28,168,0,2,770.28,770.28,2024/11/12,2024/11/12,Education,1,Cash Collection,A,A,770.28,0,Paid,Approved,Qualified
9780,690,2024/10/20,2024,10,1600,0.28,448,0,18,2066.28,2066.28,2024/11/19,2024/11/19,Consumption,1,Cash Collection,B,A,2066.28,0,Paid,Approved,Qualified
9782,694,2024/10/28,2024,10,1600,0.28,448,0,0,2048.28,2048.28,2024/11/27,2024/11/27,Consumption,1,Cash Collection,B,A,2048.28,0,Paid,Approved,Qualified
9873,700,2024/10/03,2024,10,2100,0.28,588,0,6,2694.28,2694.28,2024/11/02,2024/11/02,Consumption,1,Cash Collection,B,A,2694.28,0,Paid,Approved,Qualified
9875,711,2024/10/03,2024,10,2100,0.28,588,0,2,2690.28,2690.28,2024/11/02,2024/11/02,Consumption,1,Cash Collection,B,A,2690.28,0,Paid,Approved,Qualified
9941,722,2024/10/19,2024,10,2600,0.28,728,0,18,3346.28,3346.28,2024/11/18,2024/11/18,Education,1,Cash Collection,B,A,3346.28,0,Paid,Approved,Qualified
9617,757,2024/10/28,2024,10,500,0.28,140,0,12,652.28,652.28,2024/11/27,2024/11/27,Consumption,1,Cash Collection,A,A,652.28,0,Paid,Approved,Qualified
9662,759,2024/10/28,2024,10,700,0.28,196,0,18,914.28,914.28,2024/11/27,2024/11/27,Consumption,1,Cash Collection,A,A,914.28,0,Paid,Approved,Qualified
9537,773,2024/10/03,2024,10,500,0.28,140,0,6,646.28,646.28,2024/11/02,2024/11/02,Consumption,1,Cash Collection,A,A,646.28,0,Paid,Approved,Qualified
9615,778,2024/10/11,2024,10,500,0.28,140,0,6,646.28,646.28,2024/11/10,2024/11/10,Education,1,Cash Collection,A,A,646.28,0,Paid,Approved,Qualified
9940,783,2024/10/17,2024,10,2600,0.28,728,0,12,3340.28,3340.28,2024/11/16,2024/11/16,Education,1,Cash Collection,B,A,3340.28,0,Paid,Approved,Qualified
10060,799,2024/10/28,2024,10,4600,0.28,1288,0,0,5888.28,5888.28,2024/11/27,2024/11/27,Consumption,1,Cash Collection,B,A,5888.28,0,Paid,Approved,Qualified
9641,802,2024/10/04,2024,10,600,0.28,168,0,12,780.28,780.28,2024/11/03,2024/11/03,Consumption,1,Cash Collection,A,A,780.28,0,Paid,Approved,Qualified
9614,803,2024/10/03,2024,10,500,0.28,140,0,2,642.28,642.28,2024/11/02,2024/11/02,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
10112,804,2024/10/28,2024,10,5600,0.28,1568,0,6,7174.28,7174.28,2024/11/27,2024/11/27,Consumption,1,Cash Collection,C,B,7174.28,0,Paid,Approved,Qualified
9943,808,2024/10/25,2024,10,2600,0.28,728,0,0,3328.28,3328.28,2024/11/24,2024/11/24,Consumption,1,Cash Collection,B,A,3328.28,0,Paid,Approved,Qualified
9939,819,2024/10/03,2024,10,2600,0.28,728,0,6,3334.28,3334.28,2024/11/02,2024/11/02,Consumption,1,Cash Collection,B,A,3334.28,0,Paid,Approved,Qualified
9785,826,2024/10/28,2024,10,1600,0.28,448,0,6,2054.28,2054.28,2024/11/27,2024/11/27,Consumption,1,Cash Collection,B,A,2054.28,0,Paid,Approved,Qualified
9878,830,2024/10/24,2024,10,2100,0.28,588,0,6,2694.28,2694.28,2024/11/23,2024/11/23,Consumption,1,Cash Collection,B,A,2694.28,0,Paid,Approved,Qualified
9713,831,2024/10/24,2024,10,900,0.28,252,0,18,1170.28,1170.28,2024/11/23,2024/11/23,Consumption,1,Cash Collection,A,A,1170.28,0,Paid,Approved,Qualified
9879,832,2024/10/28,2024,10,2100,0.28,588,0,12,2700.28,2700.28,2024/11/27,2024/11/27,Consumption,1,Cash Collection,B,A,2700.28,0,Paid,Approved,Qualified
9661,835,2024/10/20,2024,10,700,0.28,196,0,4,900.28,900.28,2024/11/19,2024/11/19,Consumption,1,Cash Collection,A,A,900.28,0,Paid,Approved,Qualified
9876,841,2024/10/04,2024,10,2100,0.28,588,0,12,2700.28,2700.28,2024/11/03,2024/11/03,Education,1,Cash Collection,B,A,2700.28,0,Paid,Approved,Qualified
9585,871,2024/10/13,2024,10,500,0.28,140,0,2,642.28,642.28,2024/11/12,2024/11/12,Education,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9588,881,2024/10/28,2024,10,500,0.28,140,0,6,646.28,646.28,2024/11/27,2024/11/27,Consumption,1,Cash Collection,A,A,646.28,0,Paid,Approved,Qualified
9877,883,2024/10/05,2024,10,2100,0.28,588,0,6,2694.28,2694.28,2024/11/04,2024/11/04,Education,1,Cash Collection,B,A,2694.28,0,Paid,Approved,Qualified
9786,885,2024/10/28,2024,10,1600,0.28,448,0,4,2052.28,2052.28,2024/11/27,2024/11/27,Consumption,1,Cash Collection,B,A,2052.28,0,Paid,Approved,Qualified
10111,891,2024/10/26,2024,10,5600,0.28,1568,0,12,7180.28,7180.28,2024/11/25,2024/11/25,Consumption,1,Cash Collection,C,B,7180.28,0,Paid,Approved,Qualified
9616,893,2024/10/18,2024,10,500,0.28,140,0,18,658.28,658.28,2024/11/17,2024/11/17,Education,1,Cash Collection,A,A,658.28,0,Paid,Approved,Qualified
9725,902,2024/10/28,2024,10,1000,0.28,280,0,12,1292.28,1292.28,2024/11/27,2024/11/27,Consumption,1,Cash Collection,B,A,1292.28,0,Paid,Approved,Qualified
9781,903,2024/10/21,2024,10,1600,0.28,448,0,2,2050.28,2050.28,2024/11/20,2024/11/20,Consumption,1,Cash Collection,B,A,2050.28,0,Paid,Approved,Qualified
9711,906,2024/10/03,2024,10,900,0.28,252,0,12,1164.28,1164.28,2024/11/02,2024/11/02,Consumption,1,Cash Collection,A,A,1164.28,0,Paid,Approved,Qualified
9784,907,2024/10/28,2024,10,1600,0.28,448,0,6,2054.28,2054.28,2024/11/27,2024/11/27,Consumption,1,Cash Collection,B,A,2054.28,0,Paid,Approved,Qualified
9882,41,2024/11/30,2024,11,2100,0.28,588,0,12,2700.28,2700.28,2024/12/30,2024/12/30,Consumption,1,Cash Collection,B,A,2700.28,0,Paid,Approved,Qualified
10117,287,2024/11/30,2024,11,5600,0.28,1568,0,0,7168.28,7168.28,2024/12/30,2024/12/30,Business,1,Cash Collection,C,B,7168.28,0,Paid,Approved,Qualified
10062,323,2024/11/21,2024,11,4600,0.28,1288,0,0,5888.28,5888.28,2024/12/21,2024/12/21,Consumption,1,Cash Collection,B,A,5888.28,0,Paid,Approved,Qualified
9883,342,2024/11/30,2024,11,2100,0.28,588,0,12,2700.28,2700.28,2024/12/30,2024/12/30,Consumption,1,Cash Collection,B,A,2700.28,0,Paid,Approved,Qualified
10061,449,2024/11/01,2024,11,4600,0.28,1288,0,18,5906.28,5906.28,2024/12/01,2024/12/01,Consumption,1,Cash Collection,B,A,5906.28,0,Paid,Approved,Qualified
9788,464,2024/11/01,2024,11,1600,0.28,448,0,6,2054.28,2054.28,2024/12/01,2024/12/01,Consumption,1,Cash Collection,B,A,2054.28,0,Paid,Approved,Qualified
9797,496,2024/11/30,2024,11,1600,0.28,448,0,12,2060.28,2060.28,2024/12/30,2024/12/30,Consumption,1,Cash Collection,B,A,2060.28,0,Paid,Approved,Qualified
9949,563,2024/11/30,2024,11,2600,0.28,728,0,18,3346.28,3346.28,2024/12/30,2024/12/30,Consumption,1,Cash Collection,B,A,3346.28,0,Paid,Approved,Qualified
9697,569,2024/11/28,2024,11,800,0.28,224,0,2,1026.28,1026.28,2024/12/28,2024/12/28,Business,1,Cash Collection,A,A,1026.28,0,Paid,Approved,Qualified
10114,585,2024/11/01,2024,11,5600,0.28,1568,0,6,7174.28,7174.28,2024/12/01,2024/12/01,Consumption,1,Cash Collection,C,B,7174.28,0,Paid,Approved,Qualified
10115,593,2024/11/09,2024,11,5600,0.28,1568,0,6,7174.28,7174.28,2024/12/09,2024/12/09,Consumption,1,Cash Collection,C,B,7174.28,0,Paid,Approved,Qualified
10015,690,2024/11/18,2024,11,3100,0.28,868,0,18,3986.28,3986.28,2024/12/18,2024/12/18,Consumption,1,Cash Collection,B,A,3986.28,0,Paid,Approved,Qualified
10064,694,2024/11/29,2024,11,4600,0.28,1288,0,0,5888.28,5888.28,2024/12/29,2024/12/29,Business,1,Cash Collection,B,A,5888.28,0,Paid,Approved,Qualified
9589,700,2024/11/14,2024,11,500,0.28,140,0,6,646.28,646.28,2024/12/14,2024/12/14,Consumption,1,Cash Collection,A,A,646.28,0,Paid,Approved,Qualified
9618,722,2024/11/18,2024,11,500,0.28,140,0,18,658.28,658.28,2024/12/18,2024/12/18,Consumption,1,Cash Collection,A,A,658.28,0,Paid,Approved,Qualified
9881,757,2024/11/30,2024,11,2100,0.28,588,0,12,2700.28,2700.28,2024/12/30,2024/12/30,Consumption,1,Cash Collection,B,A,2700.28,0,Paid,Approved,Qualified
10016,759,2024/11/30,2024,11,3100,0.28,868,0,18,3986.28,3986.28,2024/12/30,2024/12/30,Consumption,1,Cash Collection,B,A,3986.28,0,Paid,Approved,Qualified
9793,775,2024/11/18,2024,11,1600,0.28,448,0,2,2050.28,2050.28,2024/12/18,2024/12/18,Consumption,1,Cash Collection,B,A,2050.28,0,Paid,Approved,Qualified
9790,778,2024/11/01,2024,11,1600,0.28,448,0,12,2060.28,2060.28,2024/12/01,2024/12/01,Consumption,1,Cash Collection,B,A,2060.28,0,Paid,Approved,Qualified
9715,788,2024/11/04,2024,11,900,0.28,252,0,0,1152.28,1152.28,2024/12/04,2024/12/04,Consumption,1,Cash Collection,A,A,1152.28,0,Paid,Approved,Qualified
10141,789,2024/11/29,2024,11,6600,0.28,1848,0,0,8448.28,8448.28,2024/12/29,2024/12/29,Business,1,Cash Collection,C,B,8448.28,0,Paid,Approved,Qualified
9945,795,2024/11/08,2024,11,2600,0.28,728,0,2,3330.28,3330.28,2024/12/08,2024/12/08,Consumption,1,Cash Collection,B,A,3330.28,0,Paid,Approved,Qualified
10092,799,2024/11/30,2024,11,5100,0.28,1428,0,0,6528.28,6528.28,2024/12/30,2024/12/30,Consumption,1,Cash Collection,C,B,6528.28,0,Paid,Approved,Qualified
9789,802,2024/11/01,2024,11,1600,0.28,448,0,12,2060.28,2060.28,2024/12/01,2024/12/01,Consumption,1,Cash Collection,B,A,2060.28,0,Paid,Approved,Qualified
9648,803,2024/11/30,2024,11,600,0.28,168,0,2,770.28,770.28,2024/12/30,2024/12/30,Business,1,Cash Collection,A,A,770.28,0,Paid,Approved,Qualified
9717,804,2024/11/30,2024,11,900,0.28,252,0,6,1158.28,1158.28,2024/12/30,2024/12/30,Consumption,1,Cash Collection,A,A,1158.28,0,Paid,Approved,Qualified
9796,808,2024/11/28,2024,11,1600,0.28,448,0,12,2060.28,2060.28,2024/12/28,2024/12/28,Business,1,Cash Collection,B,A,2060.28,0,Paid,Approved,Qualified
9948,814,2024/11/25,2024,11,2600,0.28,728,0,18,3346.28,3346.28,2024/12/25,2024/12/25,Business,1,Cash Collection,B,A,3346.28,0,Paid,Approved,Qualified
9787,819,2024/11/01,2024,11,1600,0.28,448,0,12,2060.28,2060.28,2024/12/01,2024/12/01,Consumption,1,Cash Collection,B,A,2060.28,0,Paid,Approved,Qualified
9716,826,2024/11/30,2024,11,900,0.28,252,0,6,1158.28,1158.28,2024/12/30,2024/12/30,Consumption,1,Cash Collection,A,A,1158.28,0,Paid,Approved,Qualified
9795,830,2024/11/21,2024,11,1600,0.28,448,0,12,2060.28,2060.28,2024/12/21,2024/12/21,Consumption,1,Cash Collection,B,A,2060.28,0,Paid,Approved,Qualified
9590,835,2024/11/21,2024,11,500,0.28,140,0,4,644.28,644.28,2024/12/21,2024/12/21,Business,1,Cash Collection,A,A,644.28,0,Paid,Approved,Qualified
10091,837,2024/11/02,2024,11,5100,0.28,1428,0,0,6528.28,6528.28,2024/12/02,2024/12/02,Consumption,1,Cash Collection,C,B,6528.28,0,Paid,Approved,Qualified
9664,857,2024/11/30,2024,11,700,0.28,196,0,6,902.28,902.28,2024/12/30,2024/12/30,Consumption,1,Cash Collection,A,A,902.28,0,Paid,Approved,Qualified
9663,878,2024/11/01,2024,11,700,0.28,196,0,18,914.28,914.28,2024/12/01,2024/12/01,Consumption,1,Cash Collection,A,A,914.28,0,Paid,Approved,Qualified
9947,893,2024/11/25,2024,11,2600,0.28,728,0,18,3346.28,3346.28,2024/12/25,2024/12/25,Business,1,Cash Collection,B,A,3346.28,0,Paid,Approved,Qualified
9946,902,2024/11/25,2024,11,2600,0.28,728,0,18,3346.28,3346.28,2024/12/25,2024/12/25,Business,1,Cash Collection,B,A,3346.28,0,Paid,Approved,Qualified
9794,903,2024/11/21,2024,11,1600,0.28,448,0,6,2054.28,2054.28,2024/12/21,2024/12/21,Consumption,1,Cash Collection,B,A,2054.28,0,Paid,Approved,Qualified
9620,907,2024/11/30,2024,11,500,0.28,140,0,2,642.28,642.28,2024/12/30,2024/12/30,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9647,912,2024/11/23,2024,11,600,0.28,168,0,6,774.28,774.28,2024/12/23,2024/12/23,Business,1,Cash Collection,A,A,774.28,0,Paid,Approved,Qualified
10116,913,2024/11/23,2024,11,5600,0.28,1568,0,0,7168.28,7168.28,2024/12/23,2024/12/23,Business,1,Cash Collection,C,B,7168.28,0,Paid,Approved,Qualified
9653,41,2024/12/19,2024,12,600,0.28,168,0,6,774.28,774.28,2025/01/18,2025/01/18,Consumption,1,Cash Collection,A,A,774.28,0,Paid,Approved,Qualified
9885,94,2024/12/01,2024,12,2100,0.28,588,0,12,2700.28,2700.28,2024/12/31,2024/12/31,Consumption,1,Cash Collection,B,A,2700.28,0,Paid,Approved,Qualified
10065,114,2024/12/22,2024,12,4600,0.28,1288,0,0,5888.28,5888.28,2025/01/21,2025/01/21,Consumption,1,Cash Collection,B,A,5888.28,0,Paid,Approved,Qualified
9954,229,2024/12/21,2024,12,2600,0.28,728,0,18,3346.28,3346.28,2025/01/20,2025/01/20,Consumption,1,Cash Collection,B,A,3346.28,0,Paid,Approved,Qualified
9798,245,2024/12/01,2024,12,1600,0.28,448,0,12,2060.28,2060.28,2024/12/31,2024/12/31,Consumption,1,Cash Collection,B,A,2060.28,0,Paid,Approved,Qualified
9801,245,2024/12/29,2024,12,1600,0.28,448,0,12,2060.28,2060.28,2025/01/28,2025/01/28,Clothing,1,Cash Collection,B,A,2060.28,0,Paid,Approved,Qualified
9955,271,2024/12/29,2024,12,2600,0.28,728,0,18,3346.28,3346.28,2025/01/28,2025/01/28,Clothing,1,Cash Collection,B,A,3346.28,0,Paid,Approved,Qualified
10121,287,2024/12/29,2024,12,5600,0.28,1568,0,0,7168.28,7168.28,2025/01/28,2025/01/28,Clothing,1,Cash Collection,C,B,7168.28,0,Paid,Approved,Qualified
9886,435,2024/12/20,2024,12,2100,0.28,588,0,12,2700.28,2700.28,2025/01/19,2025/01/19,Consumption,1,Cash Collection,B,A,2700.28,0,Paid,Approved,Qualified
10119,464,2024/12/22,2024,12,5600,0.28,1568,0,0,7168.28,7168.28,2025/01/21,2025/01/21,Consumption,1,Cash Collection,C,B,7168.28,0,Paid,Approved,Qualified
9775,473,2024/12/22,2024,12,1400,0.28,392,0,6,1798.28,1798.28,2025/01/21,2025/01/21,Consumption,1,Cash Collection,B,A,1798.28,0,Paid,Approved,Qualified
9800,496,2024/12/28,2024,12,1600,0.28,448,0,12,2060.28,2060.28,2025/01/27,2025/01/27,Clothing,1,Cash Collection,B,A,2060.28,0,Paid,Approved,Qualified
10018,569,2024/12/20,2024,12,3100,0.28,868,0,18,3986.28,3986.28,2025/01/19,2025/01/19,Consumption,1,Cash Collection,B,A,3986.28,0,Paid,Approved,Qualified
9884,585,2024/12/01,2024,12,2100,0.28,588,0,12,2700.28,2700.28,2024/12/31,2024/12/31,Consumption,1,Cash Collection,B,A,2700.28,0,Paid,Approved,Qualified
9622,593,2024/12/16,2024,12,500,0.28,140,0,2,642.28,642.28,2025/01/15,2025/01/15,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9952,690,2024/12/20,2024,12,2600,0.28,728,0,18,3346.28,3346.28,2025/01/19,2025/01/19,Consumption,1,Cash Collection,B,A,3346.28,0,Paid,Approved,Qualified
10066,694,2024/12/29,2024,12,4600,0.28,1288,0,0,5888.28,5888.28,2025/01/28,2025/01/28,Clothing,1,Cash Collection,B,A,5888.28,0,Paid,Approved,Qualified
9803,700,2024/12/29,2024,12,1600,0.28,448,0,12,2060.28,2060.28,2025/01/28,2025/01/28,Clothing,1,Cash Collection,B,A,2060.28,0,Paid,Approved,Qualified
9623,722,2024/12/22,2024,12,500,0.28,140,0,2,642.28,642.28,2025/01/21,2025/01/21,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9887,757,2024/12/29,2024,12,2100,0.28,588,0,12,2700.28,2700.28,2025/01/28,2025/01/28,Clothing,1,Cash Collection,B,A,2700.28,0,Paid,Approved,Qualified
10019,759,2024/12/29,2024,12,3100,0.28,868,0,18,3986.28,3986.28,2025/01/28,2025/01/28,Clothing,1,Cash Collection,B,A,3986.28,0,Paid,Approved,Qualified
9591,775,2024/12/02,2024,12,500,0.28,140,0,4,644.28,644.28,2025/01/01,2025/01/01,Consumption,1,Cash Collection,A,A,644.28,0,Paid,Approved,Qualified
9652,793,2024/12/16,2024,12,600,0.28,168,0,6,774.28,774.28,2025/01/15,2025/01/15,Consumption,1,Cash Collection,A,A,774.28,0,Paid,Approved,Qualified
10093,799,2024/12/29,2024,12,5100,0.28,1428,0,0,6528.28,6528.28,2025/01/28,2025/01/28,Clothing,1,Cash Collection,C,B,6528.28,0,Paid,Approved,Qualified
